Index;<epoch of min <Chi^2>>;Std(<epoch of min Chi^2>);<Chi^2(0%)>;<Chi^2(1%)>;<Chi^2(2%)>;<Chi^2(5%)>;<Chi^2(10%)>;<Chi^2(20%)>;<Chi_configs^2(0%)>;<Chi_configs^2(1%)>;<Chi_configs^2(2%)>;<Chi_configs^2(5%)>;<Chi_configs^2(10%)>;<Chi_configs^2(20%)>
298.0;84.19999694824219;58.626922607421875;107.88511657714844;48.31532669067383;40.530921936035156;30.862768173217773;27.770071029663086;27.876415252685547;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
299.0;81.30000305175781;58.882667541503906;107.3109359741211;48.332733154296875;40.023094177246094;31.1772403717041;27.953044891357422;27.320133209228516;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
300.0;92.25;58.13493728637695;95.06028747558594;45.46426010131836;39.246585845947266;29.41073989868164;26.414138793945312;25.445154190063477;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
301.0;81.05000305175781;55.29964065551758;90.11482238769531;44.577152252197266;39.23472595214844;29.570730209350586;25.499797821044922;24.953723907470703;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
302.0;85.25;60.38462448120117;94.51766967773438;45.71299743652344;39.68407440185547;28.924951553344727;24.96881866455078;24.499408721923828;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
303.0;100.5999984741211;49.8633918762207;83.6240234375;47.8437614440918;38.244422912597656;28.94049072265625;24.725202560424805;23.364521026611328;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
304.0;92.0999984741211;53.470008850097656;83.5620346069336;48.473411560058594;39.480960845947266;27.609447479248047;23.501026153564453;24.218660354614258;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
305.0;109.8499984741211;46.45912170410156;84.06944274902344;47.278297424316406;39.4721794128418;28.644588470458984;24.160505294799805;23.753875732421875;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
306.0;66.1500015258789;48.6256103515625;111.20918273925781;44.2002067565918;31.804229736328125;29.400381088256836;22.02805519104004;17.742748260498047;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
307.0;104.9000015258789;39.33914566040039;100.49909973144531;53.38556671142578;31.28609275817871;28.9112606048584;20.33853530883789;20.958782196044922;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
308.0;79.5;45.12847137451172;100.13835144042969;45.07406234741211;32.43400955200195;28.08030128479004;22.223907470703125;17.826215744018555;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
309.0;103.55000305175781;50.68735122680664;91.28862762451172;65.57463836669922;44.85624313354492;31.276859283447266;27.087047576904297;26.472660064697266;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
310.0;92.9000015258789;51.107627868652344;91.860107421875;64.23070526123047;45.45063781738281;31.844457626342773;27.426483154296875;26.949153900146484;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
311.0;96.44999694824219;53.444976806640625;88.7823715209961;64.09148406982422;44.806800842285156;31.905380249023438;27.835033416748047;26.200450897216797;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
312.0;87.69999694824219;51.36463928222656;75.32999420166016;55.558448791503906;39.2726936340332;30.498531341552734;23.174158096313477;20.95681381225586;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
313.0;74.80000305175781;43.7596321105957;79.3857650756836;55.01551055908203;37.76337432861328;29.922348022460938;22.653749465942383;21.584453582763672;47.65357208251953;45.32570266723633;47.68613052368164;43.316383361816406;41.251712799072266;45.06511688232422
