Index;Min(max. R-Score);Avrg(max. R-Score);Std(max. R-Score);Avrg(epoch of max R-Score);Std(epoch of max R-Score);Min(max. R-Score (Val. set));Avrg(max. R-Score (Val. set));Std(max. R-Score (Val. set));Avrg(epoch of max R-Score (Val. set));Std(epoch of max R-Score (Val. set))
572.0;0.15020209550857544;0.1801457703113556;0.01380397193133831;68.85;44.74116443357051;0.034326016902923584;0.0727420300245285;0.017660830169916153;80.7;42.88338390780997
573.0;0.13750624656677246;0.17662517726421356;0.01569582335650921;76.3;40.09296888291205;0.016659080982208252;0.06452371925115585;0.02001163922250271;71.4;37.168914500267626
574.0;0.1653866171836853;0.19130627810955048;0.012895125895738602;105.225;37.10172260842912;0.05926644802093506;0.09955164790153503;0.017063459381461143;76.3;41.59524134518398
575.0;0.16244369745254517;0.19033876061439514;0.012092307209968567;114.5;26.764883230811495;0.06263113021850586;0.09945038706064224;0.016883302479982376;103.325;30.40106906014984
576.0;0.17538350820541382;0.19909416139125824;0.010524582117795944;99.725;42.10913019944542;0.07492339611053467;0.10948865115642548;0.015142533928155899;88.3;43.626738448941005
577.0;0.16503816843032837;0.197708398103714;0.013723275624215603;83.3;47.59239327283193;0.057933688163757324;0.10077009350061417;0.020182952284812927;80.35;50.803568418985726
578.0;0.16664987802505493;0.19766733050346375;0.011756396852433681;82.95;46.52264405917199;0.06656032800674438;0.1023503988981247;0.015495437197387218;81.3;45.909163377819056
579.0;0.1783599853515625;0.20219676196575165;0.011337894015014172;79.375;46.06165739583501;0.06369262933731079;0.10424213111400604;0.01589891128242016;88.85;44.563725618777
580.0;0.17445874214172363;0.20467209815979004;0.01263019721955061;84.0;48.449286200452256;0.07015180587768555;0.10948516428470612;0.016820009797811508;91.3;48.09189920590336
581.0;0.17223000526428223;0.20355327427387238;0.01181736309081316;88.575;43.81832393897002;0.06558030843734741;0.10993625223636627;0.014964791014790535;88.125;41.32310926073156
582.0;0.17383557558059692;0.20970280468463898;0.01225589495152235;90.425;41.34773580754158;0.06403923034667969;0.1164100393652916;0.016381805762648582;89.45;39.734987489229574
583.0;-7730.5234375;-1076.9912109375;1623.4765625;141.975;17.46716700203336;-9697.140625;-1318.18310546875;1998.25;140.675;19.052407479613457
584.0;-61.3538703918457;-12.214818954467773;9.914134979248047;137.3;15.334225169158746;-67.8624267578125;-14.57880973815918;11.02316665649414;138.725;14.668975634100908
585.0;-5.417383424e9;-7.1827008e8;1.406166528e9;150.0;0.0;-6.28023808e9;-8.18064896e8;1.601317376e9;150.0;0.0
586.0;-2.75127552e8;-1.55302016e8;4.5233244e7;150.0;0.0;-3.02821088e8;-1.75273952e8;4.8389916e7;150.0;0.0
587.0;-2.47424016e8;-1.39154896e8;4.0816044e7;150.0;0.0;-2.71516512e8;-1.56905296e8;4.3594636e7;150.0;0.0
588.0;-2.2685344e8;-1.2697892e8;3.7597224e7;150.0;0.0;-2.49082704e8;-1.43190128e8;4.0298872e7;150.0;0.0
589.0;-1.11257048e8;-6.5246348e7;1.645767e7;150.0;0.0;-1.23231864e8;-7.4323016e7;1.785708e7;150.0;0.0
590.0;-6.3171536e7;-3.753492e7;9.441502e6;150.0;0.0;-7.1654616e7;-4.3055048e7;1.0462819e7;150.0;0.0
591.0;-4.3223612e7;-2.5326004e7;6.2332335e6;149.925;0.3499084129252931;-4.9019628e7;-2.9313408e7;7.029083e6;149.85;0.5334935656738369
592.0;-3.5857412e7;-2.1061022e7;5.3931765e6;149.825;0.3848076442547927;-4.1212276e7;-2.4455768e7;6.1775905e6;149.675;0.6155047959570695
593.0;-2.9553288e7;-1.7681926e7;4.3254135e6;149.675;0.7970297423913428;-3.489708e7;-2.064063e7;4.9712035e6;149.225;1.5930538323674164
594.0;-2.6242904e7;-1.5837814e7;3.897059e6;149.325;1.9399643137082543;-3.110484e7;-1.8537248e7;4.534361e6;148.925;1.9399643137082543
595.0;0.16863101720809937;0.19804272055625916;0.015801221132278442;105.775;35.35206627261821;0.09154373407363892;0.12411459535360336;0.0168995913118124;92.85;34.17417678561341
596.0;0.06913012266159058;0.1154579296708107;0.02232551760971546;131.8;12.80865092277631;-0.02775561809539795;0.02263333462178707;0.025272240862250328;131.625;15.138145908216817
597.0;0.15606766939163208;0.1866823136806488;0.015176513232290745;111.95;30.70701080894252;0.0598331093788147;0.10473300516605377;0.021682215854525566;98.925;33.05736079247862
598.0;0.15724647045135498;0.192718505859375;0.012304827570915222;76.2;41.18700317781364;0.05120044946670532;0.09519847482442856;0.01548911165446043;70.95;41.936429301552394
599.0;0.15532958507537842;0.1921732872724533;0.0130664287135005;49.55;35.94793243225327;0.0497170090675354;0.09636099636554718;0.01777518354356289;58.6;41.54132943566023
600.0;0.15008074045181274;0.19099926948547363;0.01311767939478159;64.275;46.46475780576843;0.03976178169250488;0.09214124828577042;0.01626906916499138;76.15;49.098305365293314
601.0;0.16873717308044434;0.19597114622592926;0.009237617254257202;97.775;33.60440103960744;0.07833069562911987;0.11556746810674667;0.014045529067516327;78.075;37.132740063391296
602.0;0.168351411819458;0.19084914028644562;0.010189652442932129;122.125;21.05327491425941;0.08792006969451904;0.1076250672340393;0.012199422344565392;110.9;29.812060887482676
603.0;0.18011999130249023;0.20072691142559052;0.009508462622761726;106.5;32.048040861758196;0.08731198310852051;0.12044250965118408;0.013096647337079048;89.275;37.98311871993015
604.0;0.17846143245697021;0.2029101550579071;0.010644633322954178;64.975;44.19681361063638;0.07936954498291016;0.11299729347229004;0.0157281756401062;64.55;40.605639370879864
605.0;0.17453151941299438;0.20261645317077637;0.011178482323884964;75.475;51.38491622436116;0.08522850275039673;0.11358245462179184;0.014574325643479824;68.25;46.40222695805306
606.0;0.17815464735031128;0.2071516513824463;0.010817221365869045;71.95;44.68347368449347;0.07738780975341797;0.11588557064533234;0.015458516776561737;72.075;44.72215506710465
607.0;0.18197661638259888;0.20899346470832825;0.011394287459552288;76.2;42.01171997650911;0.06679326295852661;0.11980338394641876;0.017264362424612045;80.075;42.31711025711492
608.0;0.17284470796585083;0.20454716682434082;0.010771429166197777;70.25;46.90948731333567;0.0767897367477417;0.11565472930669785;0.016380522400140762;70.75;45.959709222261964
609.0;0.18464785814285278;0.21383187174797058;0.010941531509160995;73.875;47.46830926645044;0.0914984941482544;0.12633207440376282;0.01609625108540058;79.5;45.664327097098116
610.0;-259717.53125;-43112.296875;55928.3359375;148.85;4.185138541958272;-310778.59375;-51421.05859375;66275.40625;148.95;4.037960896929069
611.0;-631.3564453125;-299.10198974609375;129.62149047851562;126.425;38.672780794235294;-727.0082397460938;-349.4617004394531;150.13632202148438;128.475;37.65905584556637
612.0;-5.80537286656e12;-9.13074618368e11;1.26584029184e12;150.0;0.0;-6.478399799296e12;-1.038737539072e12;1.43243608064e12;150.0;0.0
613.0;-1.275042988032e12;-8.03383279616e11;1.73631995904e11;150.0;0.0;-1.409040384e12;-9.10802419712e11;1.83465295872e11;150.0;0.0
614.0;-1.225814441984e12;-7.729987584e11;1.66560432128e11;150.0;0.0;-1.354228170752e12;-8.76003590144e11;1.76028925952e11;150.0;0.0
615.0;-1.18853861376e12;-7.49414514688e11;1.61616183296e11;150.0;0.0;-1.312943374336e12;-8.49291444224e11;1.70855448576e11;150.0;0.0
616.0;-8.44724436992e11;-5.44214679552e11;1.09423271936e11;150.0;0.0;-9.32001087488e11;-6.16788262912e11;1.14396921856e11;150.0;0.0
617.0;-6.60748500992e11;-4.20376150016e11;8.7789043712e10;150.0;0.0;-7.29097633792e11;-4.7593406464e11;9.1488485376e10;150.0;0.0
618.0;-5.29735286784e11;-3.362766848e11;7.090651136e10;150.0;0.0;-5.84878456832e11;-3.81204004864e11;7.3955713024e10;150.0;0.0
619.0;-4.71804575744e11;-2.9570891776e11;6.4835108864e10;150.0;0.0;-5.20972959744e11;-3.36055042048e11;6.7295510528e10;150.0;0.0
620.0;-4.18416754688e11;-2.65704275968e11;5.7034555392e10;150.0;0.0;-4.63124365312e11;-3.02117584896e11;5.910890496e10;149.95;0.22072142786315221
621.0;-3.81949247488e11;-2.41121574912e11;5.1820544e10;149.975;0.15811388300841897;-4.199964672e11;-2.74359205888e11;5.3317586944e10;149.95;0.22072142786315221
622.0;0.17412996292114258;0.20367741584777832;0.01519414409995079;124.875;22.955014535122654;0.10241585969924927;0.13153615593910217;0.01541261188685894;103.075;36.00810984152007
623.0;0.16545319557189941;0.19640804827213287;0.01377125270664692;121.375;25.212621483123925;0.08342081308364868;0.12332030385732651;0.014748269692063332;114.5;29.210991959912132
624.0;0.17721742391586304;0.19700653851032257;0.008767739869654179;99.075;35.9546634042487;0.09139132499694824;0.12070479243993759;0.01398501917719841;89.075;40.264756810710296
625.0;0.15917515754699707;0.18563750386238098;0.012173878960311413;64.05;53.63693235840872;0.0541117787361145;0.09212441742420197;0.01653047278523445;65.4;53.27182350443037
626.0;0.163807213306427;0.18825092911720276;0.011038515716791153;72.1;50.92468043024989;0.062241196632385254;0.09827731549739838;0.016208641231060028;103.8;40.3530572666958
627.0;0.1562468409538269;0.18551357090473175;0.012141231447458267;77.725;47.886611532896794;0.04562842845916748;0.09187982231378555;0.016669820994138718;81.525;46.14469300263782
628.0;0.17600798606872559;0.19883111119270325;0.00847312156111002;94.775;45.91267491606994;0.08720791339874268;0.11819219589233398;0.012707248330116272;67.625;49.344777345551485
629.0;0.18604010343551636;0.20499400794506073;0.00750476261600852;109.475;41.45741559350158;0.10539114475250244;0.1302127093076706;0.010477469302713871;94.725;41.78147516144765
630.0;0.19122111797332764;0.20964793860912323;0.006177653558552265;86.15;49.72465209170423;0.10491079092025757;0.1348802149295807;0.009986303746700287;60.825;45.37811937430547
631.0;0.19387829303741455;0.211990624666214;0.006878191605210304;92.45;51.931389647969475;0.10316979885101318;0.13268467783927917;0.011614586226642132;92.875;49.77136830110362
632.0;0.19841402769088745;0.21470066905021667;0.006616377271711826;89.1;50.39169650768941;0.10684049129486084;0.13903623819351196;0.010546763427555561;106.25;42.11872718265806
633.0;0.19807153940200806;0.21609142422676086;0.007162181194871664;69.575;51.021306509621226;0.10125964879989624;0.13832515478134155;0.011755194514989853;83.3;51.616038056164136
634.0;0.19415074586868286;0.21808330714702606;0.007332681678235531;89.9;51.71658465333077;0.09747862815856934;0.1398719996213913;0.012176604941487312;96.95;46.31882266782407
635.0;0.2004331350326538;0.21923716366291046;0.006563976407051086;71.55;50.01330592183213;0.10466992855072021;0.14338846504688263;0.01158554945141077;90.6;47.292217606640584
636.0;0.19548547267913818;0.22004520893096924;0.007425009272992611;81.725;46.69870008622927;0.0941159725189209;0.14286382496356964;0.012966450303792953;90.95;48.546541243086175
637.0;0.12370693683624268;0.2072511911392212;0.022565307095646858;139.225;11.97537537552019;0.009247303009033203;0.11962781101465225;0.03316512331366539;135.275;16.0351976633456
638.0;0.18600326776504517;0.21746794879436493;0.008270603604614735;112.1;27.953074231188936;0.08275085687637329;0.13939572870731354;0.013410952873528004;121.9;22.434862979815072
639.0;-1.0998179912567139;0.10956723988056183;0.2769463062286377;144.375;7.468523693063185;-1.3845224380493164;0.008526751771569252;0.315127432346344;140.475;11.806099032236444
640.0;0.1782447099685669;0.21617178618907928;0.010289568454027176;64.0;47.399556418999836;0.06956535577774048;0.13096459209918976;0.01532765757292509;77.425;47.67673598146326
641.0;0.1830672025680542;0.21742331981658936;0.009326543658971786;66.625;50.4069019999322;0.07957875728607178;0.13632869720458984;0.013800599612295628;91.75;41.0570272569689
642.0;0.17281842231750488;0.21678376197814941;0.010844085365533829;49.725;50.31388017696049;0.06007128953933716;0.1328771859407425;0.016394179314374924;67.225;51.17315376900926
643.0;0.18265366554260254;0.22086355090141296;0.009191571734845638;75.825;52.44038740102165;0.07618987560272217;0.14060565829277039;0.015169953927397728;95.4;44.95570469490367
644.0;0.19032394886016846;0.22162730991840363;0.007856165990233421;84.65;52.96033832876671;0.09423965215682983;0.14601173996925354;0.012653417885303497;110.075;37.46751584492551
645.0;0.18745112419128418;0.22287389636039734;0.008557996712625027;68.75;51.45062357898752;0.08253902196884155;0.14704199135303497;0.014436120167374611;78.225;50.97937617185792
646.0;0.1802457571029663;0.22405803203582764;0.009651320055127144;83.5;49.88293989238898;0.07198101282119751;0.14533664286136627;0.015588941052556038;94.075;40.568642368087
647.0;0.1819337010383606;0.22398093342781067;0.009371229447424412;78.375;49.35932484058051;0.07904297113418579;0.14861580729484558;0.014892016537487507;97.3;40.86575897264428
648.0;0.1692366600036621;0.2230672836303711;0.01119509618729353;69.175;53.19720809138341;0.055747807025909424;0.14366799592971802;0.01758625917136669;88.2;43.60616282015005
649.0;0.15935802459716797;0.19182345271110535;0.012903236784040928;113.0;37.00381130751333;0.08120113611221313;0.10911519825458527;0.014831382781267166;95.975;40.31128079054744
650.0;0.15421563386917114;0.17976407706737518;0.014760028570890427;127.05;16.469007411747835;0.0526123046875;0.0965060144662857;0.019544189795851707;120.7;22.7508241608958
651.0;0.14757543802261353;0.18786518275737762;0.012278636917471886;97.65;35.7724647007895;0.050551652908325195;0.10418091714382172;0.018514947965741158;89.3;39.426139968560356
652.0;0.12384164333343506;0.16777503490447998;0.016178272664546967;81.075;46.02417842830004;0.0038083791732788086;0.05783145874738693;0.021865611895918846;79.0;44.50180059739444
653.0;0.13064360618591309;0.1721837967634201;0.016150163486599922;80.05;44.66510712929943;0.01589864492416382;0.06651167571544647;0.021783072501420975;92.875;39.05366951470889
654.0;0.1262916922569275;0.16654638946056366;0.016860350966453552;88.65;44.137634386436815;-7.748603820800781e-6;0.05646036937832832;0.02257785014808178;90.65;43.40952867156218
655.0;0.16383212804794312;0.1875322014093399;0.011927592568099499;82.2;45.127852562725344;0.06675070524215698;0.09376547485589981;0.016929417848587036;61.55;42.49340823692239
656.0;0.1565113663673401;0.19432993233203888;0.011660898104310036;97.875;36.676120576102655;0.06366109848022461;0.10532838106155396;0.016957441344857216;86.85;44.24729457179362
657.0;0.17849713563919067;0.20290525257587433;0.009334624744951725;88.425;38.29968701753352;0.0886651873588562;0.11634401977062225;0.01417519524693489;54.2;38.79677491222361
658.0;0.1682589054107666;0.1997903287410736;0.012128571048378944;103.025;46.04762723918546;0.06621861457824707;0.1058587059378624;0.017076091840863228;94.975;44.86417536040567
659.0;0.17199033498764038;0.20370778441429138;0.011852269060909748;85.575;44.89125750076511;0.07275450229644775;0.114352747797966;0.015406270511448383;90.35;42.437616356851166
660.0;0.1699618697166443;0.20635764300823212;0.012110748328268528;101.15;38.77783532922528;0.06603854894638062;0.11369876563549042;0.01643187180161476;102.6;37.96678710500696
661.0;0.17390573024749756;0.2086363136768341;0.011636609211564064;91.475;47.359502065556356;0.073233962059021;0.11523213237524033;0.015687480568885803;84.275;48.30564414652036
662.0;0.16976284980773926;0.2094285786151886;0.012154829688370228;105.175;36.1293172382563;0.07412588596343994;0.11941877752542496;0.015976576134562492;106.275;34.382454902583746
663.0;0.16845709085464478;0.2123212069272995;0.012636017985641956;91.7;40.858228936101376;0.06755322217941284;0.12156780809164047;0.01654822565615177;85.4;39.89524745167987
664.0;-22.14576530456543;-1.9221709966659546;4.848471641540527;147.6;4.372407656880671;-23.16227912902832;-2.2436575889587402;5.296346664428711;147.125;4.847349262410836
665.0;0.16202527284622192;0.206064373254776;0.013772841542959213;111.825;22.77074990600993;0.05611395835876465;0.1116359680891037;0.01814156398177147;114.45;22.4635887718953
666.0;-77.29415130615234;-7.832502841949463;18.86421012878418;142.925;21.179801093470505;-95.78475952148438;-9.180917739868164;21.879737854003906;142.85;21.050062427582684
667.0;0.14295953512191772;0.19843187928199768;0.01611870527267456;95.0;34.840294973581294;0.027702689170837402;0.09743165969848633;0.020774884149432182;94.85;33.53647077130913
668.0;0.145815908908844;0.20302394032478333;0.015576984733343124;80.275;45.14761401538349;0.03565484285354614;0.10615342855453491;0.019897842779755592;93.825;40.81722078756113
669.0;0.12842124700546265;0.19999492168426514;0.0178490299731493;71.65;51.45500897597773;0.013867318630218506;0.09939273446798325;0.021626066416502;80.725;50.07532147188693
670.0;0.16654616594314575;0.20832136273384094;0.01395000796765089;86.35;46.42863285428452;0.058424174785614014;0.11543743312358856;0.019250474870204926;88.15;45.70280247256348
671.0;0.17185664176940918;0.2111925333738327;0.012482542544603348;99.225;37.37576857969715;0.06956028938293457;0.12291233241558075;0.01577753573656082;88.65;41.7707725077887
672.0;0.16307681798934937;0.21665439009666443;0.013883796520531178;92.85;39.00200520814808;0.04881042242050171;0.1268920600414276;0.018795114010572433;88.95;41.21796347250205
673.0;0.17260879278182983;0.21931922435760498;0.013170029036700726;85.7;37.083550849261236;0.06557542085647583;0.13075800240039825;0.01789078488945961;91.05;32.98791542523662
674.0;0.15343111753463745;0.21742483973503113;0.014634106308221817;84.975;42.80216116039002;0.045948326587677;0.13007646799087524;0.019631996750831604;88.775;36.08926788409896
675.0;0.13323533535003662;0.2162996083498001;0.01752721145749092;83.45;39.944159741267526;0.021107912063598633;0.12510938942432404;0.02336643636226654;91.975;39.48741279484855
676.0;0.14951151609420776;0.19175675511360168;0.015653347596526146;104.3;37.15470084487015;0.06397515535354614;0.111334428191185;0.017431849613785744;91.15;40.054162048854515
677.0;0.12786245346069336;0.1619788408279419;0.016583731397986412;127.9;18.826876587774244;0.024921715259552002;0.07528138905763626;0.020451612770557404;121.175;24.436088801144834
678.0;0.15786361694335938;0.18686088919639587;0.013475053943693638;101.75;35.986999076945864;0.055755436420440674;0.10040189325809479;0.018335668370127678;85.6;36.87803877092359
679.0;0.11673575639724731;0.16920535266399384;0.017341936007142067;79.525;40.40245454589775;-0.005095362663269043;0.04923292249441147;0.0222579687833786;89.8;41.634674897807884
680.0;0.13253241777420044;0.17542430758476257;0.016885094344615936;57.25;43.18163783547176;0.011132597923278809;0.060224007815122604;0.022240595892071724;62.9;42.80474452494903
681.0;0.12108588218688965;0.16944733262062073;0.01794932223856449;57.775;44.77321056854628;-0.009683728218078613;0.0494854636490345;0.022976577281951904;64.1;46.04947172502466
682.0;0.1683952808380127;0.19239601492881775;0.01100840698927641;87.325;38.90052237471421;0.06110936403274536;0.09381330758333206;0.016600018367171288;73.05;37.66379612388452
683.0;0.1619088053703308;0.19775184988975525;0.01180167868733406;110.875;33.004418896060976;0.058764100074768066;0.10435141623020172;0.015577411279082298;98.275;37.154554195090235
684.0;0.18068921566009521;0.20595578849315643;0.01010194979608059;93.1;37.89851495635991;0.08133548498153687;0.11545749008655548;0.015180141665041447;78.35;36.0153457321338
685.0;0.16937685012817383;0.20431110262870789;0.011695261113345623;95.675;48.14262331330917;0.06512695550918579;0.1056542620062828;0.01644083857536316;88.675;47.38353468214839
686.0;0.17545747756958008;0.2055402547121048;0.011514543555676937;80.8;43.54084436715861;0.0748755931854248;0.10795340687036514;0.015564301051199436;89.575;41.19552346852937
687.0;0.16997206211090088;0.20908410847187042;0.011852444149553776;82.75;45.600691627683425;0.0643998384475708;0.11147816479206085;0.015657128766179085;86.425;43.286693342328896
688.0;0.1796337366104126;0.21229684352874756;0.01151377335190773;78.325;45.14500142702571;0.07146233320236206;0.11700476706027985;0.014665910974144936;82.075;45.502542898792036
689.0;0.17702168226242065;0.2105426788330078;0.012599725276231766;78.675;50.00891587173898;0.06310302019119263;0.11680705845355988;0.017604956403374672;75.425;45.86540369832426
690.0;0.18184036016464233;0.21585504710674286;0.011576296761631966;82.125;44.55661192984344;0.06686824560165405;0.12035729736089706;0.016802266240119934;84.2;43.84600089941836
691.0;-3631.53076171875;-171.44400024414062;570.48681640625;134.7;27.39474027750208;-4087.863525390625;-202.49810791015625;643.19287109375;137.35;25.353450177390766
692.0;0.14324957132339478;0.1856728196144104;0.01842011697590351;138.575;9.44318367653187;0.024605751037597656;0.07702622562646866;0.024521153420209885;134.3;12.339638028186508
693.0;-4483.53173828125;-483.3660583496094;1243.5174560546875;129.3;30.71055944684925;-5546.53173828125;-546.5184936523438;1414.237548828125;127.225;32.94010687635426
694.0;0.1325281858444214;0.1763572096824646;0.019079430028796196;104.0;33.27892996307393;0.0038867592811584473;0.059174466878175735;0.024497270584106445;115.775;30.502196221894817
695.0;0.14181655645370483;0.18480296432971954;0.017509853467345238;76.85;46.49706359628448;0.02009361982345581;0.07342685759067535;0.022888200357556343;90.725;45.78208556820406
696.0;0.12111443281173706;0.18319831788539886;0.02006041444838047;58.85;43.42015956223855;-0.016562819480895996;0.06898035854101181;0.025234077125787735;70.175;43.54596009994085
697.0;0.15428048372268677;0.19620095193386078;0.015506617724895477;93.75;42.3917928680081;0.02665996551513672;0.0905233770608902;0.020357392728328705;103.75;38.42258283607274
698.0;0.16284078359603882;0.2012166976928711;0.014218469150364399;96.775;41.89332454014173;0.04942530393600464;0.10161207616329193;0.019300077110528946;100.55;37.54993256848055
699.0;0.1564987301826477;0.2074189931154251;0.015161563642323017;81.6;47.86455248527228;0.03287994861602783;0.10744345188140869;0.021080194041132927;93.425;44.01508337039206
700.0;0.1477292776107788;0.21271291375160217;0.015731310471892357;92.575;42.99307487467589;0.024679899215698242;0.11440668255090714;0.022072728723287582;91.975;39.54840429209859
701.0;0.14512836933135986;0.2087715119123459;0.0167135801166296;84.4;42.46192864926633;0.018526434898376465;0.11047818511724472;0.022294921800494194;84.875;41.63035597327434
702.0;0.1323472261428833;0.2085288017988205;0.018322674557566643;93.325;41.38523674588343;0.009334862232208252;0.10897288471460342;0.024087755009531975;90.125;35.418514280615355
703.0;0.16926181316375732;0.19597843289375305;0.01548290066421032;105.0;31.071464359374783;0.0899362564086914;0.12266101688146591;0.016056768596172333;99.4;33.547364144231075
704.0;0.09862393140792847;0.14072328805923462;0.01887892372906208;129.75;15.723165989009615;-0.00045037269592285156;0.051659662276506424;0.026181263849139214;126.825;18.47088839089008
705.0;0.16020429134368896;0.18985602259635925;0.01432805322110653;110.275;34.374250574581296;0.0615382194519043;0.10729627311229706;0.01807592622935772;94.35;36.943859001851955
706.0;0.14191675186157227;0.18386627733707428;0.014517311938107014;95.875;34.539600089737206;0.03341186046600342;0.07762917131185532;0.017388859763741493;92.925;34.983063667862815
707.0;0.1492297649383545;0.1865157186985016;0.014470607042312622;74.825;39.189799497004124;0.04538029432296753;0.08343416452407837;0.01772972382605076;82.95;39.130911120598824
708.0;0.1425572633743286;0.18351534008979797;0.015080775134265423;80.35;45.321387943532855;0.024357855319976807;0.07654907554388046;0.017805686220526695;82.525;43.75338082175289
709.0;0.16721367835998535;0.19591832160949707;0.012302901595830917;96.425;38.070708506066005;0.07746511697769165;0.10729023069143295;0.015482896938920021;74.9;43.96665403082962
710.0;0.16973412036895752;0.19519668817520142;0.012955733574926853;116.6;29.571122434755193;0.08162927627563477;0.10886776447296143;0.014826570637524128;96.475;36.02846986794805
711.0;0.17287087440490723;0.20342597365379333;0.010788675397634506;95.475;36.43891094378687;0.07553708553314209;0.11753444373607635;0.015095677226781845;84.4;43.81476159165234
712.0;0.16656804084777832;0.20286941528320312;0.01187739335000515;85.075;45.9834906271415;0.07258361577987671;0.10701437294483185;0.015039610676467419;87.825;42.57354872784334
713.0;0.17217546701431274;0.20408928394317627;0.012088500894606113;89.9;43.58240058814615;0.07713490724563599;0.11201967298984528;0.014177109114825726;92.0;47.37791327893902
714.0;0.16890156269073486;0.20762419700622559;0.012597505003213882;75.6;43.378950348450495;0.07112658023834229;0.11343280225992203;0.017596907913684845;66.475;49.65263310599927
715.0;0.17785346508026123;0.20998716354370117;0.01145869679749012;84.575;44.04944046328177;0.07983964681625366;0.11647697538137436;0.01493611466139555;87.375;45.62258072265171
716.0;0.17198556661605835;0.20740194618701935;0.013878935016691685;82.05;44.4965858673017;0.06730538606643677;0.11526024341583252;0.01736442558467388;90.7;46.14814494702124
717.0;0.17251765727996826;0.21262648701667786;0.012763852253556252;91.875;40.76334923709828;0.06968814134597778;0.12077923864126205;0.017330199480056763;92.9;45.713040276074956
718.0;-15459.9755859375;-1735.3511962890625;2715.327392578125;140.7;25.82108063440036;-18369.935546875;-2098.968994140625;3216.797119140625;141.075;23.965132257147342
719.0;-6.490044116973877;-2.7858591079711914;1.1628618240356445;145.175;5.692493933197222;-7.972577095031738;-3.440825939178467;1.3324511051177979;145.975;4.9015303732609885
720.0;-1.12591128e8;-1.3044312e7;2.2527232e7;150.0;0.0;-1.27112472e8;-1.4861942e7;2.5495344e7;150.0;0.0
721.0;-6.086552e6;-2.93976275e6;1.186223375e6;150.0;0.0;-6.888162e6;-3.3834835e6;1.2933685e6;150.0;0.0
722.0;-4.3764695e6;-2.069017375e6;872027.5;150.0;0.0;-5.058835e6;-2.4156025e6;967207.0625;150.0;0.0
723.0;-3.31084775e6;-1.52823125e6;661444.1875;150.0;0.0;-3.81326175e6;-1.80360075e6;741225.625;150.0;0.0
724.0;-1.134224875e6;-482269.84375;227347.9375;149.95;0.31622776601683794;-1.3206045e6;-594939.0;264937.625;149.95;0.22072142786315221
725.0;-769663.8125;-306668.125;159635.359375;149.65;1.3310878527711358;-945711.6875;-384614.5625;189723.859375;149.7;1.0426789952710693
726.0;-514999.125;-209108.21875;110323.765625;149.7;1.3048233989947076;-657299.3125;-261409.90625;130911.9375;149.5;1.585187847802434
727.0;-440798.4375;-172343.03125;97333.9765625;149.4;1.0076629473115577;-535754.875;-213495.875;115356.34375;149.375;1.0545992068930676
728.0;-346037.375;-134378.21875;76721.1640625;149.375;1.7348243094375246;-425407.375;-167741.125;91964.8046875;149.425;1.0594507527185475
729.0;-290310.53125;-111164.328125;66492.2890625;149.2;2.07796744872212;-377510.875;-138354.046875;78678.2578125;149.35;1.1668498024760776
730.0;-1010.7020263671875;-383.6358337402344;263.0046691894531;105.6;44.45845078445543;0.25149673223495483;0.26646286249160767;0.006140487268567085;71.175;36.06823128034292
731.0;-1758.4688720703125;-498.7735900878906;370.86773681640625;84.825;42.61929712207238;0.21912401914596558;0.25292685627937317;0.008951096795499325;49.8;29.83303967768381
732.0;-1360.2779541015625;-554.4988403320312;381.67889404296875;103.5;41.63085640637489;0.2414911985397339;0.2601150870323181;0.006863459013402462;90.35;40.27441129461988
733.0;-3151.798095703125;-855.8932495117188;838.6151733398438;123.0;40.024351561876905;0.24632686376571655;0.26002106070518494;0.0059271627105772495;109.975;42.095427305112366
734.0;-2498.884765625;-853.0445556640625;759.0479125976562;109.55;46.096860118890014;0.2374313473701477;0.25628215074539185;0.006104560568928719;65.1;44.338904604629796
735.0;-3504.248291015625;-945.7882690429688;939.7900390625;117.925;46.80367479545782;0.24428391456604004;0.257909893989563;0.00605457229539752;116.75;38.030183693940685
736.0;-2295.670166015625;-536.5574340820312;530.0313110351562;63.875;51.330596413884855;0.24407321214675903;0.2600703239440918;0.007086481433361769;58.6;49.424275152590496
737.0;-2350.498046875;-540.1181640625;517.4013671875;43.65;38.37236585797729;0.23441141843795776;0.25085437297821045;0.006186712998896837;23.05;22.287112523056564
738.0;-2300.096923828125;-616.0335693359375;609.58154296875;70.25;53.5047325968125;0.23981505632400513;0.2550833821296692;0.007178535219281912;74.875;50.08822344828302
739.0;-2541.71826171875;-734.2227783203125;735.4703369140625;81.7;45.429122027672165;0.23947423696517944;0.2551886737346649;0.006790126673877239;84.325;54.05571081573964
740.0;-2436.44140625;-707.187255859375;685.443359375;73.775;43.812237782235904;0.23181003332138062;0.24917471408843994;0.0065515972673892975;32.1;34.76057300876147
741.0;-2798.03173828125;-822.9659423828125;840.6188354492188;84.4;45.78142048406168;0.2362593412399292;0.2519755959510803;0.007054419256746769;94.1;50.44001260700548
742.0;-2412.57958984375;-714.8248291015625;716.9846801757812;84.125;49.177432545781315;0.23639178276062012;0.2531479597091675;0.0069242194294929504;89.05;54.961968202730404
743.0;-2371.47802734375;-701.9883422851562;659.4359741210938;80.375;46.95807595542962;0.22826915979385376;0.24688959121704102;0.006696729455143213;39.825;41.982223038829794
